x,y,z
126.79,72.59,1
127.84,72.77,1
129.04,73.14,1
130.69,73.32,1
131.73,73.5,1
133.23,73.68,1
135.33,73.68,1
136.97,73.68,1
138.32,73.5,1
139.82,73.5,1
141.16,73.5,1
142.21,73.5,1
142.96,73.5,1
143.71,73.5,1
144.91,73.68,1
145.81,73.86,1
146.4,74.04,1
147.9,74.22,1
149.25,74.59,1
150.45,74.95,1
151.64,75.13,1
152.84,75.5,1
154.19,75.86,1
155.69,76.22,1
157.18,76.4,1
158.83,76.59,1
160.03,76.77,1
161.52,76.77,1
163.62,77.13,1
165.27,77.31,1
166.01,77.31,1
166.91,77.49,1
167.81,77.49,1
168.86,77.31,1
170.06,76.95,1
171.25,76.59,1
171.85,76.22,1
172.45,75.86,1
173.2,75.31,1
173.95,74.22,1
174.4,73.14,1
173.8,71.68,1
172.45,70.59,1
170.8,70.05,1
169.46,69.87,1
167.96,69.69,1
165.86,69.32,1
164.67,69.14,1
163.32,68.78,1
161.52,68.05,1
160.03,66.96,1
158.83,65.87,1
157.78,64.96,1
156.88,63.87,1
156.28,62.79,1
155.98,62.42,1
155.39,61.51,1
155.09,60.79,1
154.64,59.7,1
154.19,58.79,1
153.74,57.7,1
153.29,56.43,1
152.99,55.52,1
152.69,54.61,1
152.24,52.98,1
151.64,51.53,1
151.49,50.44,1
151.19,49.35,1
151.04,47.9,1
150.9,46.44,1
150.75,45.17,1
150.9,42.63,1
150.9,42.09,1
150.9,41.18,1
150.75,40.09,1
150.6,39.0,1
150.15,37.18,1
150.0,36.28,1
149.85,35.0,1
149.55,33.91,1
149.4,32.83,1
149.25,31.92,1
148.95,30.65,1
148.8,29.56,1
148.65,28.65,1
148.65,27.74,1
148.5,27.01,1
148.5,26.65,1
148.5,25.93,1
148.35,24.84,1
148.35,23.93,1
148.35,23.02,1
148.35,22.29,1
148.35,21.39,1
148.35,21.02,1
148.35,20.3,1
148.35,19.93,1
148.35,19.39,1
148.35,19.03,1
148.35,18.66,1
148.35,18.3,1
148.35,17.94,1
148.35,17.39,1
148.2,16.85,1
147.75,15.76,1
147.0,14.85,1
146.25,14.49,1
145.81,14.12,1
145.36,13.94,1
144.76,13.76,1
143.86,13.58,1
143.11,13.4,1
142.81,13.4,1
142.21,13.22,1
141.16,12.85,1
140.72,12.85,1
140.42,12.49,1
139.67,11.94,1
139.37,11.58,1
138.92,10.31,1
138.92,9.58,1
139.07,8.68,1
139.22,8.13,1
139.37,7.77,1
139.97,7.4,1
140.12,7.4,1
140.72,7.4,1
141.31,7.22,1
141.91,7.22,1
142.81,7.4,1
143.26,7.4,1
143.56,7.59,1
143.86,7.77,1
