x,y,z
345.7513,413.4124,254.9178
345.3871,413.3582,253.9646
345.0484,413.3035,253.0020
344.7335,413.2483,252.0313
344.4407,413.1927,251.0538
344.1690,413.1368,250.0703
343.9169,413.0806,249.0815
343.6836,413.0241,248.0882
343.4681,412.9674,247.0909
343.2696,412.9105,246.0900
343.0874,412.8535,245.0861
342.9210,412.7962,244.0794
342.7696,412.7389,243.0704
342.6328,412.6814,242.0593
342.5103,412.6238,241.0463
342.4016,412.5661,240.0319
342.3064,412.5084,239.0160
342.2245,412.4505,237.9990
342.1555,412.3927,236.9810
342.0993,412.3347,235.9623
342.0558,412.2768,234.9429
342.0248,412.2188,233.9231
342.0062,412.1608,232.9030
342.0000,412.1028,231.8827
342.0062,412.0448,230.8625
342.0248,411.9868,229.8423
342.0558,411.9288,228.8225
342.0993,411.8709,227.8032
342.1555,411.8130,226.7844
342.2245,411.7551,225.7664
342.3064,411.6973,224.7494
342.4016,411.6395,223.7336
342.5103,411.5818,222.7191
342.6328,411.5242,221.7062
342.7696,411.4668,220.6951
342.9210,411.4094,219.6860
343.0874,411.3522,218.6794
343.2696,411.2951,217.6754
343.4681,411.2382,216.6746
343.6836,411.1815,215.6772
343.9169,411.1250,214.6839
344.1690,411.0688,213.6951
344.4407,411.0129,212.7116
344.7335,410.9573,211.7341
345.0484,410.9021,210.7635
345.3871,410.8474,209.8009
345.7513,410.7932,208.8476
346.1427,410.7396,207.9052
346.5638,410.6868,206.9755
347.0168,410.6348,206.0611
347.5047,410.5838,205.1646
348.0306,410.5341,204.2899
348.5979,410.4858,203.4414
349.2104,410.4394,202.6248
349.8718,410.3952,201.8473
350.5860,410.3537,201.1178
351.3558,410.3156,200.4472
352.1826,410.2816,199.8482
353.0654,410.2524,199.3352
353.9993,410.2289,198.9223
354.9752,410.2118,198.6217
355.9804,410.2016,198.4411
357.0000,410.1982,198.3816
357.0000,410.2535,199.2385
357.0000,410.2427,200.0981
357.0000,410.2204,200.9575
357.0000,410.2025,201.8170
357.0000,410.1818,202.6764
357.0000,410.2125,203.5348
357.0000,410.2901,204.3910
357.0000,410.4154,205.2414
357.0000,410.5485,206.0907
357.0000,410.7008,206.9368
357.0000,410.8672,207.7802
357.0000,411.0310,208.6241
357.0000,411.1957,209.4679
357.0000,411.3689,210.3100
357.0000,411.5526,211.1498
357.0000,411.7435,211.9880
357.0000,411.9228,212.8288
357.0000,412.0873,213.6726
357.0000,412.2436,214.5179
357.0000,412.3694,215.3682
357.0000,412.4830,216.2203
357.0000,412.5647,217.0759
357.0000,412.6059,217.9345
357.0000,412.6010,218.7940
357.0000,412.5298,219.6504
355.9694,412.5248,219.6288
354.9409,412.5094,219.5619
353.9168,412.4829,219.4467
352.9004,412.4445,219.2799
351.8949,412.3935,219.0586
350.9047,412.3293,218.7797
349.9345,412.2512,218.4404
348.9900,412.1586,218.0384
348.0771,412.0512,217.5720
347.2027,411.9288,217.0404
346.3737,411.7913,216.4436
345.5976,411.6391,215.7828
344.8815,411.4728,215.0605
344.2324,411.2932,214.2804
343.6568,411.1013,213.4474
343.1602,410.8987,212.5674
342.7475,410.6868,211.6472
342.4226,410.4673,210.6941
342.1885,410.2421,209.7161
342.0473,410.0130,208.7213
342.0000,409.7819,207.7181
342.0473,409.5509,206.7148
342.1885,409.3218,205.7200
342.4226,409.0966,204.7420
342.7475,408.8771,203.7889
343.1602,408.6652,202.8687
343.6568,408.4626,201.9887
344.2324,408.2707,201.1557
344.8815,408.0911,200.3756
345.5976,407.9247,199.6533
346.3737,407.7726,198.9925
347.2027,407.6351,198.3957
348.0771,407.5127,197.8641
348.9900,407.4053,197.3977
349.9345,407.3127,196.9957
350.9047,407.2346,196.6564
351.8949,407.1704,196.3775
352.9004,407.1194,196.1562
353.9168,407.0810,195.9894
354.9409,407.0545,195.8742
355.9694,407.0391,195.8073
357.0000,407.0341,195.7857
357.0000,406.2216,195.9683
357.0000,405.4034,196.1223
357.0000,404.5749,196.2013
357.0000,403.7474,196.1411
357.0000,402.9512,195.8997
357.0000,402.1881,195.5674
357.0000,401.4498,195.1825
357.0000,400.7894,194.6756
357.0000,400.1255,194.1742
357.0000,399.5388,193.5855
357.0000,398.9841,192.9661
357.0000,398.4315,192.3440
357.0000,398.0021,191.6333
357.0000,397.7260,190.8489
357.0000,397.5072,190.0455
357.0000,397.3000,189.2390
357.0000,397.1114,188.4279
357.0000,396.9346,187.6145
357.0000,396.7594,186.8009
357.0000,396.5954,185.9846
357.0000,396.4722,185.1616
357.0000,396.2305,184.3692
357.0000,395.8497,183.6309
357.0000,395.3131,182.9994
357.0000,394.6475,182.5006
357.0000,393.8532,182.2833
357.0000,393.0366,182.4008
357.0000,392.2358,182.6284
357.0000,391.4411,182.8774
357.0000,390.6373,183.0932
357.0000,389.8153,183.0866
355.9713,389.8224,183.1296
354.9504,389.8442,183.2613
353.9460,389.8813,183.4847
352.9672,389.9335,183.7996
