x,y,z
282.9266,480.7128,106.9340
283.9340,480.7846,106.7536
284.9512,480.8344,106.6286
285.9743,480.8633,106.5559
287.0000,480.8727,106.5323
287.0000,480.3995,103.8438
287.0000,479.8000,101.1974
287.0000,479.4406,98.4930
285.9454,479.4394,98.4902
284.8908,479.4355,98.4815
283.8363,479.4288,98.4663
282.7819,479.4190,98.4441
281.7278,479.4058,98.4142
280.6740,479.3888,98.3757
279.6207,479.3673,98.3272
278.5681,479.3409,98.2674
277.5165,479.3084,98.1940
276.4665,479.2686,98.1038
275.4190,479.2191,97.9919
274.3760,479.1561,97.8493
273.3428,479.0709,97.6567
272.3465,478.9339,97.3467
272.3465,478.6376,96.6766
273.3428,478.5006,96.3667
274.3760,478.4155,96.1740
275.4190,478.3524,96.0315
276.4665,478.3030,95.9195
277.5165,478.2631,95.8294
278.5681,478.2306,95.7560
279.6207,478.2042,95.6961
280.6740,478.1828,95.6477
281.7278,478.1657,95.6091
282.7819,478.1525,95.5792
283.8363,478.1427,95.5570
284.8908,478.1360,95.5419
285.9454,478.1322,95.5332
287.0000,478.1309,95.5303
287.0000,478.0008,97.7572
287.0000,477.5062,99.9154
287.0000,476.2047,101.7050
287.0000,474.9320,103.5366
287.0000,473.7769,105.4276
287.0000,472.5777,107.3079
287.0000,471.5395,109.2778
287.0000,470.8099,111.3848
287.0000,470.1439,113.5140
287.0000,469.3562,115.6002
287.0000,468.2246,117.5123
287.0000,466.7643,119.1977
287.0000,465.0925,120.6728
287.0000,463.3057,121.9987
285.9666,463.3207,121.9875
284.9347,463.3669,121.9531
283.9060,463.4467,121.8938
282.8826,463.5626,121.8075
281.8672,463.7171,121.6926
280.8629,463.9130,121.5468
279.8738,464.1532,121.3681
278.9045,464.4408,121.1541
277.9608,464.7786,120.9027
277.0495,465.1694,120.6119
276.1787,465.6158,120.2798
275.3580,466.1194,119.9051
274.5981,466.6811,119.4871
273.9113,467.3003,119.0264
273.3104,467.9745,118.5247
272.8089,468.6990,117.9856
272.4192,469.4665,117.4146
272.1526,470.2671,116.8189
272.0171,471.0886,116.2076
272.0171,471.9172,115.5911
272.1526,472.7387,114.9798
272.4192,473.5392,114.3841
272.8089,474.3067,113.8130
273.3104,475.0312,113.2739
273.9113,475.7055,112.7723
274.5981,476.3247,112.3115
275.3580,476.8863,111.8936
276.1787,477.3899,111.5189
277.0495,477.8363,111.1868
277.9608,478.2271,110.8959
278.9045,478.5650,110.6445
279.8738,478.8525,110.4306
280.8629,479.0928,110.2518
281.8672,479.2887,110.1061
282.8826,479.4431,109.9911
