x,y,z
307.0000,409.6352,411.7230
307.0000,409.5810,412.2203
307.0000,409.5259,412.7175
307.0000,409.4699,413.2145
307.0000,409.4112,413.7113
307.0000,409.3542,414.2082
307.0000,409.3121,414.7067
307.0000,409.2894,415.2063
307.0000,409.2678,415.7060
307.0000,409.2423,416.2056
307.0000,409.2384,416.7058
307.0000,409.2237,417.2057
307.0000,409.2000,417.7053
307.0000,409.1841,418.2053
307.0000,409.1794,418.7054
307.0000,409.1657,419.2046
307.0000,409.0817,419.6952
307.0000,408.8240,420.1070
307.0000,408.4006,420.3661
307.0000,407.9188,420.4988
307.0000,407.4199,420.5301
307.0000,406.9201,420.5215
307.0000,406.4231,420.4759
307.0000,405.9302,420.3908
307.0000,405.4749,420.1898
307.0000,405.0633,419.9188
307.0000,404.7223,419.5528
307.0000,404.4695,419.1227
307.0000,404.2570,418.6733
307.0000,404.1318,418.1890
307.0000,404.0124,417.7036
307.0000,403.9428,417.2082
307.0000,403.8733,416.7128
307.0000,403.8195,416.2162
307.0000,403.8079,415.7161
307.0000,403.7963,415.2160
307.0000,403.7847,414.7159
307.0000,403.7705,414.2159
307.0000,403.7563,413.7159
307.0000,403.7421,413.2159
307.0000,403.7284,412.7158
307.0000,403.7166,412.2157
307.0000,403.7048,411.7157
307.0000,403.6930,411.2156
307.0000,403.6757,410.7158
307.0000,403.6358,410.2172
307.0000,403.5959,409.7185
307.0000,403.5560,409.2199
307.0000,403.5099,408.7219
307.0000,403.4495,408.2253
307.0000,403.3891,407.7288
307.0000,403.3287,407.2322
307.0000,403.2589,406.7370
307.0000,403.1808,406.2429
307.0000,403.1028,405.7488
307.0000,403.0247,405.2547
307.0000,402.9401,404.7617
307.0000,402.8542,404.2689
307.0000,402.7683,403.7761
307.0000,402.6735,403.2850
307.0000,402.5713,402.7953
307.0000,402.4692,402.3056
307.0000,402.3442,401.8216
307.0000,402.2075,401.3404
307.0000,402.0708,400.8592
307.0000,401.9146,400.3843
307.0000,401.7470,399.9130
307.0000,401.5794,399.4417
307.0000,401.4124,398.9701
307.0000,401.2470,398.4980
307.0000,401.0816,398.0259
307.0000,400.9162,397.5538
307.0000,400.7651,397.0771
307.0000,400.6200,396.5984
307.0000,400.4750,396.1197
307.0000,400.3299,395.6409
307.0000,400.1899,395.1607
307.0000,400.0517,394.6800
307.0000,399.9135,394.1992
307.0000,399.7753,393.7185
307.0000,399.6521,393.2337
307.0000,399.5320,392.7481
307.0000,399.4119,392.2625
307.0000,399.2950,391.7762
307.0000,399.2023,391.2847
307.0000,399.1096,390.7931
307.0000,399.0169,390.3015
307.0000,398.9389,389.8076
307.0000,398.8739,389.3117
307.0000,398.8089,388.8157
307.0000,398.7439,388.3197
307.0000,398.7047,387.8212
307.0000,398.6721,387.3220
307.0000,398.6394,386.8229
307.0000,398.6221,386.3232
307.0000,398.6197,385.8230
307.0000,398.6172,385.3227
307.0000,398.5979,384.8230
307.0000,398.5705,384.3236
307.0000,398.5431,383.8241
307.0000,398.5003,383.3257
307.0000,398.4552,382.8276
307.0000,398.4093,382.3294
307.0000,398.3593,381.8317
307.0000,398.3092,381.3340
307.0000,398.2489,380.8376
307.0000,398.1776,380.3424
307.0000,398.1063,379.8473
307.0000,398.0046,379.3579
307.0000,397.8932,378.8702
307.0000,397.7814,378.3827
307.0000,397.6517,377.8995
307.0000,397.5220,377.4164
307.0000,397.3787,376.9375
307.0000,397.2130,376.4655
307.0000,397.0473,375.9936
307.0000,396.8760,375.5236
