x,y,z
307.0000,511.1880,205.1867
307.0000,511.4272,206.1585
307.0000,511.6705,207.1293
307.0000,511.9189,208.0988
307.0000,512.1716,209.0672
307.0000,512.4132,210.0383
307.0000,512.6286,211.0157
307.0000,512.8603,211.9893
307.0000,513.0644,212.9691
307.0000,513.2420,213.9540
307.0000,513.3819,214.9444
307.0000,513.4872,215.9397
307.0000,513.5558,216.9382
307.0000,513.6082,217.9375
307.0000,513.6366,218.9379
307.0000,513.6360,219.9386
307.0000,513.6253,220.9394
307.0000,513.6058,221.9400
307.0000,513.5721,222.9402
307.0000,513.5285,223.9401
307.0000,513.4834,224.9399
307.0000,513.4708,225.9406
307.0000,513.4991,226.9409
307.0000,513.5762,227.9387
307.0000,513.6962,228.9320
307.0000,513.8732,229.9170
307.0000,514.0674,230.8988
307.0000,514.2790,231.8770
307.0000,514.5085,232.8512
307.0000,514.7516,233.8220
307.0000,514.9994,234.7917
307.0000,515.2448,235.7619
307.0000,515.4779,236.7353
307.0000,515.7155,237.7075
307.0000,515.9348,238.6836
307.0000,516.1209,239.6670
307.0000,516.2825,240.6547
307.0000,516.4360,241.6437
307.0000,516.5832,242.6336
307.0000,516.6942,243.6282
307.0000,516.8015,244.6233
307.0000,516.9056,245.6187
307.0000,517.0158,246.6134
307.0000,517.1321,247.6074
307.0000,517.2595,248.6001
307.0000,517.3614,249.5957
307.0000,517.4186,250.5945
307.0000,517.4152,251.5945
307.0000,517.3112,252.5877
307.0000,517.1184,253.5697
307.0000,516.8636,254.5367
307.0000,516.5178,255.4744
307.0000,516.0527,256.3568
307.0000,515.4223,257.1212
307.0000,514.5928,257.6451
307.0000,513.6235,257.8110
307.0000,512.6477,257.6423
307.0000,511.7716,257.1913
307.0000,511.0620,256.4856
307.0000,510.5726,255.6150
307.0000,510.1795,254.7006
307.0000,509.8977,253.7402
307.0000,509.7129,252.7579
307.0000,509.5566,251.7694
307.0000,509.4390,250.7755
307.0000,509.2867,249.7871
307.0000,509.0887,248.8061
307.0000,508.8026,247.8481
307.0000,508.4770,246.9027
307.0000,508.0634,245.9913
307.0000,507.5872,245.1140
307.0000,507.0462,244.2720
307.0000,506.4312,243.4835
307.0000,505.7844,242.7205
307.0000,505.0996,241.9906
307.0000,504.3644,241.3125
307.0000,503.5802,240.6933
307.0000,502.7489,240.1367
307.0000,501.8877,239.6275
307.0000,500.9959,239.1744
307.0000,500.0851,238.7597
307.0000,499.1695,238.3555
307.0000,498.2426,237.9788
307.0000,497.3061,237.6258
307.0000,496.3665,237.2811
307.0000,495.4237,236.9453
307.0000,494.4774,236.6195
307.0000,493.5243,236.3143
307.0000,492.5644,236.0316
307.0000,491.5998,235.7646
307.0000,490.6362,235.4943
307.0000,489.6543,235.3010
307.0000,488.6669,235.1403
307.0000,487.6747,235.0098
307.0000,486.6758,234.9462
307.0000,485.6759,234.9091
307.0000,484.6753,234.8919
307.0000,483.6745,234.8838
307.0000,482.6738,234.8674
307.0000,481.6739,234.8276
307.0000,480.6754,234.7606
307.0000,479.6791,234.6680
307.0000,478.6885,234.5253
307.0000,477.7092,234.3193
307.0000,476.7257,234.1342
307.0000,475.7431,233.9441
307.0000,474.7615,233.7490
307.0000,473.7790,233.5581
307.0000,472.7974,233.3631
307.0000,471.8102,233.1980
307.0000,470.8241,233.0273
307.0000,469.8374,232.8598
307.0000,468.8458,232.7245
307.0000,467.8532,232.5972
307.0000,466.8566,232.5065
307.0000,465.8576,232.4459
307.0000,464.8578,232.4014
307.0000,463.8577,232.3657
307.0000,462.8569,232.3511
307.0000,461.8562,232.3388
307.0000,460.8555,232.3500
307.0000,459.8547,232.3500
307.0000,458.8550,232.3828
307.0000,457.8573,232.4139
307.0000,456.9046,232.1188
307.0000,456.0139,231.6660
307.0000,455.1875,231.1028
307.0000,454.5050,230.3750
307.0000,453.9992,229.5151
307.0000,453.7094,228.5623
307.0000,453.5048,227.5826
307.0000,453.3260,226.5981
307.0000,453.0959,225.6242
307.0000,452.7288,224.6992
307.0000,452.1070,223.9237
307.0000,451.2747,223.3828
307.0000,450.3206,223.0913
307.0000,449.3264,222.9968
307.0000,448.3461,223.1467
307.0000,447.5572,223.7211
307.0000,447.2798,224.6686
307.0000,447.2470,225.6683
307.0000,447.3454,226.6619
307.0000,447.5732,227.6328
307.0000,448.3125,228.2636
307.0000,449.2864,228.4761
307.0000,450.2829,228.4371
307.0000,451.2479,228.1828
307.0000,452.1580,227.7700
307.0000,452.9134,227.1287
307.0000,453.4181,226.2669
307.0000,453.8602,225.3693
307.0000,454.2557,224.4500
307.0000,454.6743,223.5409
